quine	time	sincelast
2144	19662843.369	15067.822
2145	19671376.783	8533.414
2146	19680686.954	9310.171
2147	19681319.865000002	632.911
2148	19683716.07	2396.205
2149	19685934.792	2218.722
2150	19688755.066	2820.274
2151	19718105.55	29350.484
2152	19719927.652	1822.102
2153	19727475.441	7547.789
2154	19737491.156	10015.715
2155	19742548.572	5057.416
2156	19770995.211	28446.639
2157	19795608.569	24613.358
2158	19834904.662	39296.093
2159	19836527.688	1623.026
2160	19839275.528	2747.84
2161	19845451.285	6175.757
2162	19845867.823	416.538
2163	19848013.928	2146.105
2164	19852120.018	4106.09
2165	19899760.498	47640.48
2166	19914429.847	14669.349
2167	19921614.738	7184.891
2168	19934552.261	12937.523
2169	19936365.923	1813.662
2170	19940003.218	3637.295
2171	19992015.558	52012.34
2172	20000005.649	7990.091
2173	20013097.111	13091.462
2174	20046984.527	33887.416
2175	20051490.318	4505.791
2176	20067206.169	15715.851
2177	20070607.694	3401.525
2178	20169798.86	99191.166
2179	20219126.02	49327.16
2180	20238139.412	19013.392
2181	20245974.61	7835.198
2182	20282840.077	36865.467
2183	20294852.384	12012.307
2184	20297504.529	2652.145
2185	20330537.077	33032.547999999995
2186	20462986.412	132449.33500000002
2187	20466910.051	3923.639
2188	20475260.579	8350.528
2189	20498139.232	22878.653
2190	20536460.65	38321.418
2191	20542170.935000002	5710.285
2192	20599364.185000002	57193.25
2193	20614501.241	15137.056
2194	20616495.981	1994.74
2195	20729723.108	113227.127
2196	20738459.418	8736.310000000001
2197	20786258.825	47799.407
2198	20803870.543	17611.718
2199	20804601.563	731.02
2200	20819571.526	14969.963
2201	20871101.173	51529.647
2202	20898986.46	27885.287
2203	20904486.988	5500.528
2204	20981117.163	76630.175
2205	20984810.626	3693.463
2206	21037856.132	53045.506
2207	21045928.277	8072.145
2208	21074833.439999998	28905.163
2209	21088486.915	13653.475
2210	21122895.553	34408.638
2211	21189814.814	66919.261
2212	21356407.560000002	166592.746
2213	21360828.32	4420.76
2214	21361726.964	898.644
2215	21370873.593	9146.629
2216	21386955.977	16082.384
2217	21395111.591	8155.614
2218	21444077.356	48965.765
2219	21445227.011	1149.655
2220	21447903.292	2676.281
2221	21482335.304	34432.012
2222	21539038.661	56703.357
2223	21561771.622	22732.961
2224	21563159.172	1387.55
2225	21617337.376	54178.204
2226	21626886.064	9548.688
2227	21653470.508	26584.444
2228	21656749.643	3279.135
2229	21670709.932	13960.289
2230	21770173.384	99463.452
2231	21772074.62	1901.236
2232	21775780.031	3705.411
2233	21799041.872	23261.841
2234	21800541.473	1499.601
2235	21819028.826	18487.353
2236	21828746.67	9717.844
2237	21944562.331	115815.661
2238	21953634.082	9071.751
2239	21968240.753	14606.671
2240	21973227.519	4986.766
2241	21982211.882	8984.363
2242	21985114.626	2902.744
2243	22060307.562	75192.936
2244	22065094.229	4786.667
2245	22070828.261	5734.032
2246	22076557.117	5728.856
2247	22106456.53	29899.413
2248	22138436.029	31979.499
2249	22142096.524	3660.495
2250	22153445.15	11348.626
2251	22155910.492	2465.342
2252	22159396.751	3486.259
2253	22213700.481	54303.73
2254	22222067.556	8367.075
2255	22224681.102	2613.546
2256	22246707.327	22026.225
2257	22256566.13	9858.803
2258	22258356.123	1789.993
2259	22261041.499	2685.376
2260	22312643.999	51602.5
2261	22321565.269	8921.27
2262	22321877.983	312.714
2263	22371667.23	49789.247
2264	22375495.849	3828.619
2265	22390905.625	15409.776
2266	22400608.936	9703.311
2267	22491484.458	90875.522
2268	22527744.075	36259.617
2269	22528960.361	1216.286
2270	22549136.799	20176.438
2271	22574813.247	25676.448
2272	22584267.864	9454.617
2273	22585819.268	1551.404
2274	22607283.99	21464.722
2275	22635192.43	27908.44
2276	22639143.621	3951.191
2277	22674331.421	35187.8
2278	22759189.36	84857.939
2279	22766142.984	6953.624
2280	22800138.996	33996.012
2281	22800940.161	801.165
2282	22811641.196	10701.035
2283	22813912.294	2271.098
2284	22829556.897	15644.603
2285	22830807.718	1250.821
2286	22845473.077	14665.359
2287	22854016.403	8543.326
2288	22892247.02	38230.617
2289	22900946.315	8699.295
2290	22905741.87	4795.555
2291	22918784.587	13042.717
2292	22941752.328	22967.741
2293	22949179.148	7426.82
2294	22973698.787	24519.639
2295	23030976.637	57277.85
2296	23041095.095	10118.458
2297	23049563.739	8468.644
2298	23069505.591	19941.852
2299	23106159.841	36654.25
2300	23109903.397	3743.556
2301	23129134.25	19230.853
2302	23131047.476	1913.226
2303	23160268.399	29220.923
2304	23169973.393	9704.994
2305	23181245.145	11271.752
2306	23197012.541	15767.396
2307	23225238.202	28225.661
2308	23282160.953	56922.751
2309	23293681.783	11520.83
2310	23312274.81	18593.027
2311	23369921.51	57646.7
2312	23374193.796	4272.286
2313	23429352.554	55158.758
2314	23439006.262	9653.708
2315	23469477.306	30471.044
2316	23530381.479	60904.173
2317	23544468.227	14086.748
2318	23548078.929	3610.702
2319	23586328.196	38249.267
2320	23589051.271	2723.075
2321	23591557.209	2505.938
2322	23591929.125	371.916
2323	23753915.188	161986.063
2324	23782997.717	29082.529
2325	23783375.366	377.649
2326	23792463.708	9088.342
2327	23803369.923	10906.215
2328	23812594.457	9224.534
2329	23864195.948	51601.491
2330	23866154.818	1958.87
2331	23869836.361	3681.543
2332	23874970.127	5133.766
2333	23905124.207	30154.08
2334	24057141.561	152017.354
2335	24066658.873	9517.312
2336	24098102.886	31444.013
2337	24109800.495	11697.609
2338	24129694.287	19893.792
2339	24176683.505	46989.218
2340	24186789.9	10106.395
2341	24190137.006	3347.106
2342	24191394.831	1257.825
2343	24222392.036	30997.205
2344	24288018.408	65626.372
2345	24294733.214	6714.806
2346	24321343.382	26610.168
2347	24366196.798	44853.416
2348	24383144.837	16948.039
2349	24390008.441	6863.604
2350	24407551.254	17542.813
2351	24409188.689	1637.435
2352	24430619.014	21430.325
2353	24437372.702	6753.688
2354	24446286.516	8913.814
2355	24541036.579	94750.063
2356	24563515.523	22478.944
2357	24582807.94	19292.417
2358	24613530.464	30722.524
2359	24632153.337	18622.873
2360	24635976.954	3823.617
2361	24694043.956	58067.002
2362	24702621.031	8577.075
2363	24703440.119	819.088
2364	24729225.751	25785.632
2365	24739272.582	10046.831
2366	24746783.475	7510.893
2367	24798652.039	51868.564
2368	24808893.164	10241.125
2369	24828436.662	19543.498
2370	24846808.017	18371.355
2371	24861432.665	14624.648
2372	24873070.906	11638.241
2373	24882487.666	9416.76
2374	24975808.381	93320.715
2375	25007141.232	31332.851
2376	25008371.71	1230.478
2377	25052272.019	43900.309
2378	25078908.126	26636.107
2379	25089464.427	10556.301
2380	25144058.527	54594.1
2381	25148540.793	4482.266
2382	25185783.703	37242.91
2383	25263449.907	77666.204
2384	25265347.588	1897.681
2385	25307420.509	42072.921
2386	25337833.194	30412.685
2387	25340570.936	2737.742
2388	25342278.975	1708.039
2389	25351339.333	9060.358
2390	25376233.881	24894.548
2391	25376896.397	662.516
2392	25414687.323	37790.926
2393	25485884.692	71197.369
2394	25512763.488	26878.796
2395	25551899.498	39136.009999999995
2396	25567889.048	15989.55
2397	25570064.76	2175.712
2398	25583752.868	13688.108
2399	25643692.706	59939.838
2400	25658079.695	14386.989
2401	25711119.996	53040.301
2402	25733543.638	22423.642
2403	25742694.438	9150.8
2404	25839388.97	96694.532
2405	25840670.866	1281.896
2406	25935641.968	94971.102
2407	25938643.231	3001.263
2408	25998323.114	59679.883
2409	26009238.314	10915.2
2410	26042600.076	33361.762
2411	26109180.656	66580.58
2412	26113700.572	4519.916
2413	26140777.402	27076.83
2414	26151147.939	10370.537
2415	26171671.815	20523.876
2416	26233099.931	61428.116
2417	26280820.177	47720.246
2418	26375167.525	94347.348
2419	26375556.443	388.918
2420	26385089.705	9533.262
2421	26397428.985	12339.28
2422	26407608.75	10179.765
2423	26462156.51	54547.76
2424	26463788.143	1631.633
2425	26467863.014	4074.871
2426	26506828.694	38965.68
2427	26667845.321	161016.627
2428	26677155.501	9310.18
2429	26687670.812	10515.311
2430	26711613.106	23942.294
2431	26844128.635	132515.52899999998
2432	26869979.504	25850.869
2433	26935542.141	65562.637
2434	27009004.862	73462.721
2435	27015502.077	6497.215
2436	27050699.142	35197.065
2437	27072503.855	21804.713
2438	27090095.874	17592.019
2439	27147438.808	57342.934
2440	27184571.96	37133.152
2441	27269544.533	84972.573
2442	27277732.334	8187.801
2443	27283321.112	5588.778
2444	27286583.762	3262.65
2445	27295370.829	8787.067
2446	27348928.57	53557.741
2447	27366295.094	17366.524
2448	27394100.029	27804.935
2449	27461635.456	67535.427
2450	27478504.797	16869.341
2451	27478694.687	189.89
2452	27535367.482	56672.795
2453	27557103.852	21736.37
2454	27568199.673	11095.821
2455	27737378.194	169178.521
2456	27759139.125	21760.931
2457	27768062.705	8923.58
2458	27778437.199	10374.494
2459	27812109.699	33672.5
2460	27837031.657	24921.958
2461	27840206.4	3174.743
2462	27881248.616	41042.216
2463	27912806.833	31558.217
2464	28046111.871	133305.038
2465	28057025.511	10913.64
2466	28091204.677	34179.166
2467	28153176.637	61971.96
2468	28185327.001	32150.364
2469	28228560.522	43233.521
2470	28263223.945	34663.423
2471	28291224.69	28000.745
2472	28340727.424	49502.734
2473	28384026.479	43299.055
2474	28397513.772	13487.293
2475	28442296.121	44782.349
2476	28465067.532	22771.411
2477	28465198.092	130.56
2478	28475473.499	10275.407
2479	28579241.032	103767.533
2480	28680915.486	101674.454
2481	28684155.758	3240.272
2482	28749265.335	65109.577
2483	28759827.519	10562.184
2484	28794935.61	35108.091
2485	28865710.435	70774.825
2486	28890679.797	24969.362
2487	28941347.062	50667.265
2488	28980142.929	38795.867
2489	29057791.328	77648.399
2490	29076951.735	19160.407
2491	29090804.324	13852.589
2492	29135084.214	44279.89
2493	29150580.653	15496.439
2494	29150873.025	292.372
2495	29168733.82	17860.795
2496	29179338.831	10605.011
2497	29182207.355	2868.524
2498	29192220.537	10013.182
2499	29211001.072	18780.535
2500	29251808.528	40807.456
2501	29253761.129	1952.601
2502	29257196.372	3435.243
2503	29264538.081	7341.709
2504	29267981.086	3443.005
2505	29287771.17	19790.084
2506	29290820.365	3049.195
2507	29298704.946	7884.581
2508	29312091.247	13386.301
2509	29377833.722	65742.475
2510	29470736.729	92903.007
2511	29481344.353	10607.624
2512	29517515.761	36171.408
2513	29598409.496	80893.735
2514	29614250.853	15841.357
2515	29656753.539	42502.686
2516	29658666.828	1913.289
2517	29747793.967	89127.139
2518	29842553.899	94759.932
2519	29879144.791	36590.892
2520	29901597.41	22452.619
2521	29915351.52	13754.11
2522	29920721.748	5370.228
2523	29952519.265	31797.517
2524	30028046.976	75527.711
2525	30111329.956	83282.98000000001
2526	30124073.658	12743.702
2527	30128858.659	4785.001
2528	30202984.968	74126.309
2529	30213266.747	10281.779
2530	30242072.402	28805.655
2531	30322484.43	80412.028
2532	30332897.065	10412.635
2533	30394553.596	61656.531
2534	30417148.736	22595.14
2535	30500217.626	83068.89
2536	30591219.283	91001.657
2537	30610898.521	19679.238
2538	30616398.094	5499.573
2539	30641622.053	25223.959
2540	30659276.135	17654.082
2541	30675268.202	15992.067
2542	30706201.549	30933.347
2543	30722434.111	16232.562
2544	30725770.975	3336.864
2545	30725835.499	64.524
2546	30761669.857	35834.358
2547	30807294.053	45624.196
2548	30938465.138	131171.08500000002
2549	30950377.745	11912.607
2550	30958164.227	7786.482
2551	30988231.137	30066.91
2552	31036745.124	48513.987
2553	31139930.797	103185.673
2554	31143269.757	3338.96
2555	31219774.204	76504.447
2556	31285104.209	65330.005
2557	31305406.8	20302.591
2558	31366912.787	61505.987
2559	31391705.981	24793.194
2560	31403075.999	11370.018
2561	31405429.561	2353.562
2562	31513787.948	108358.387
2563	31521086.0	7298.052
2564	31521587.597	501.597
2565	31521841.534	253.937
2566	31558376.291	36534.757
2567	31620479.283	62102.992
2568	31624922.689	4443.406
2569	31627264.102	2341.413
2570	31631273.35	4009.248
2571	31653341.71	22068.36
2572	31691017.448	37675.738
2573	31692733.32	1715.872
2574	31694412.148	1678.828
2575	31708906.309	14494.161
2576	31710500.374	1594.065
2577	31741507.374	31007.0
2578	31813167.577	71660.203
2579	31823990.362	10822.785
2580	31843357.98	19367.618
2581	31896323.674	52965.694
2582	31942116.589	45792.915
2583	32014050.544	71933.955
2584	32037759.34	23708.796
2585	32119804.923	82045.583
2586	32126192.577	6387.654
2587	32127253.675	1061.098
2588	32130294.865	3041.19
2589	32131049.103	754.238
2590	32138025.107	6976.004
2591	32140657.483	2632.376
2592	32150538.989	9881.506
2593	32162540.239	12001.25
2594	32225181.015	62640.776
2595	32233796.56	8615.545
2596	32238694.251	4897.691
2597	32274921.893	36227.642
2598	32452518.17	177596.277
2599	32457556.351	5038.181
2600	32458952.604	1396.253
2601	32469837.527	10884.923
2602	32476608.032	6770.505
2603	32499347.792	22739.76
2604	32501376.488	2028.696
2605	32507697.327	6320.839
2606	32532804.891	25107.564
2607	32647412.372	114607.481
2608	32665149.905	17737.533
2609	32737203.589	72053.684
2610	32861070.609	123867.02
2611	32898420.878	37350.269
2612	32925070.518	26649.64
2613	32944448.544	19378.026
2614	33051482.602	107034.058
2615	33066730.683	15248.081
2616	33097458.151	30727.468
2617	33146304.551	48846.4
2618	33160668.824	14364.273
2619	33166006.344	5337.52
2620	33242383.311	76376.967
2621	33254516.804	12133.493
2622	33284687.203	30170.399
2623	33337839.741	53152.538
2624	33369331.689	31491.948
2625	33380934.734	11603.045
2626	33381241.018	306.284
2627	33446096.689	64855.671
2628	33479938.483	33841.794
2629	33492182.262	12243.779
2630	33611618.379	119436.117
2631	33684408.247	72789.868
2632	33717447.154	33038.907
2633	33718363.239	916.085
2634	33723766.260000005	5403.021
2635	33728914.245000005	5147.985000000001
2636	33765581.745000005	36667.5
2637	33796068.646	30486.901
2638	33796076.422	7.776
2639	33800758.422	4682.0
2640	33804292.427	3534.005
2641	33817924.294	13631.867
2642	33844640.548999995	26716.255
2643	33881884.909	37244.36
2644	33920111.779	38226.869999999995
2645	34031060.212	110948.433
2646	34034226.362	3166.15
2647	34046266.551	12040.189
2648	34066819.102	20552.551
2649	34084823.07	18003.968
2650	34220944.427	136121.357
2651	34239554.972	18610.545
2652	34271733.885000005	32178.913
2653	34414757.052	143023.167
2654	34479517.634	64760.582
2655	34514558.447	35040.813
2656	34525674.975	11116.528
2657	34540097.583	14422.608
2658	34562885.792	22788.209
2659	34562890.96	5.168
2660	34643482.342	80591.382
2661	34756552.266	113069.924
2662	34761399.215	4846.949
2663	34799413.489999995	38014.275
2664	34834130.047	34716.557
2665	34846054.443	11924.396
2666	34867063.546	21009.103
2667	34886386.796	19323.25
2668	34906296.307	19909.511
2669	34981525.894999996	75229.588
2670	35050808.318	69282.423
2671	35207343.263	156534.945
2672	35228457.230000004	21113.967
2673	35294855.961	66398.731
2674	35294912.308	56.347
2675	35306558.907	11646.599
2676	35319921.973	13363.066
2677	35333258.209	13336.236
2678	35405887.787	72629.578
2679	35407966.232	2078.4449999999997
2680	35413577.239	5611.007
2681	35445842.208	32264.969
2682	35451747.134	5904.926
2683	35592764.129	141016.995
2684	35652584.572	59820.443
2685	35663933.905	11349.333
2686	35669902.901	5968.996
2687	35696027.053	26124.152
2688	35727207.291	31180.238
2689	35744663.67	17456.379
2690	35831124.432	86460.762
2691	35863972.468	32848.036
2692	35911466.504	47494.036
2693	35959012.236	47545.732
2694	35963728.4	4716.164
2695	36077314.398	113585.998
2696	36084665.66	7351.262
2697	36109298.788	24633.128
2698	36145246.66	35947.872
2699	36156585.776	11339.116
2700	36167128.397	10542.621
2701	36244621.480000004	77493.083
2702	36254634.994	10013.514
2703	36277104.559	22469.565
2704	36347539.452	70434.893
2705	36358663.357	11123.905
2706	36361360.539	2697.182
2707	36378948.019	17587.48
2708	36394564.023	15616.004
2709	36398360.605000004	3796.582
2710	36398872.56	511.955
2711	36407269.296	8396.736
2712	36407282.229	12.933
2713	36472263.266	64981.037
2714	36485831.217	13567.951
2715	36518954.149	33122.932
2716	36526911.297	7957.148
2717	36527672.966	761.669
2718	36539487.476	11814.51
2719	36541882.762	2395.286
2720	36568164.391	26281.629
2721	36574575.064	6410.673
2722	36608314.636	33739.572
2723	36627691.796	19377.16
2724	36630360.408	2668.612
2725	36657555.339	27194.931
2726	36694486.866	36931.527
2727	36716924.459	22437.593
2728	36722558.44	5633.981
2729	36936635.012	214076.572
2730	36945864.731	9229.719
2731	36973681.612	27816.881
2732	36994049.666	20368.054
2733	37034232.189	40182.523
2734	37063403.875	29171.686
2735	37068446.018	5042.143
2736	37079797.011	11350.993
2737	37100092.092	20295.081
2738	37116544.577	16452.485
2739	37158972.177	42427.6
2740	37162373.013	3400.836
2741	37190694.321	28321.308
2742	37194464.223	3769.902
2743	37271575.644	77111.421
2744	37296880.985	25305.341
2745	37302974.907	6093.922
2746	37314284.401	11309.494
2747	37326018.297	11733.896
2748	37328331.861	2313.564
2749	37364196.863	35865.002
2750	37365554.75	1357.887
2751	37368090.608	2535.858
2752	37385984.513	17893.905
2753	37440490.922	54506.409
2754	37455719.714	15228.792
2755	37482343.057	26623.343
2756	37489385.737	7042.68
2757	37505653.087	16267.35
2758	37531503.525	25850.438
2759	37710012.885000005	178509.36
2760	37716152.83	6139.945
2761	37777868.79	61715.96
2762	37792657.371	14788.581
2763	37819799.775	27142.404
2764	37819868.224	68.449
2765	37825449.342	5581.118
2766	37833202.251	7752.909
2767	37835194.010000005	1991.759
2768	37873257.336	38063.326
2769	37895162.760000005	21905.424
2770	37939967.9	44805.14
2771	37953967.893	13999.993
2772	37957050.07	3082.177
2773	38077385.66	120335.59
2774	38081391.948	4006.288
2775	38158536.144	77144.196
2776	38165717.412	7181.268
2777	38178690.934	12973.522
2778	38182828.529	4137.594999999999
2779	38220952.121	38123.592
2780	38243113.209	22161.088
2781	38265148.417	22035.208
2782	38267352.498	2204.081
2783	38311773.028	44420.53
2784	38350232.601	38459.573
2785	38353307.22	3074.619
2786	38366354.965	13047.745
2787	38386077.972	19723.007
2788	38571397.789	185319.817
2789	38583322.407	11924.618
2790	38594618.752	11296.345
2791	38612227.641	17608.889
2792	38642764.493	30536.852
2793	38643579.583	815.09
2794	38664098.801	20519.218
2795	38679926.53	15827.729
2796	38692926.125	12999.595
2797	38762641.882	69715.757
2798	38764903.649	2261.767
2799	38768884.202	3980.553
2800	38819259.097	50374.895
2801	38921310.095	102050.998
2802	38972171.249	50861.154
2803	38996356.148	24184.899
2804	39029644.173	33288.025
2805	39043076.866	13432.693
2806	39069895.61	26818.744
2807	39076721.345	6825.735
2808	39204893.267	128171.922
2809	39225198.891	20305.624
2810	39233259.049	8060.158
2811	39253325.771	20066.722
2812	39269329.452	16003.681
2813	39293154.301	23824.849
2814	39310646.6	17492.299
2815	39327352.357	16705.756999999998
2816	39332752.433	5400.076
2817	39378884.386	46131.953
2818	39515873.339	136988.953
2819	39548465.326	32591.987
2820	39552162.625	3697.299
2821	39561027.143	8864.518
2822	39565023.219	3996.076
2823	39605225.22	40202.001
2824	39657997.726	52772.506
2825	39666527.416	8529.689999999999
2826	39691865.363	25337.947
2827	39697051.554	5186.191
2828	39751612.433	54560.879
2829	39752344.582	732.149
2830	39799401.795	47057.213
2831	39816151.509	16749.714
2832	39820219.384	4067.875
2833	39864869.68	44650.296
2834	39895352.182	30482.502
2835	39900588.672	5236.49
2836	39921661.118	21072.446
2837	39949826.009	28164.891
2838	39956399.227	6573.218
2839	39975020.176	18620.949
2840	40041685.348	66665.17199999999
2841	40050608.589	8923.241
2842	40063241.96	12633.371
2843	40063312.582	70.622
2844	40085199.2	21886.618
2845	40132063.831	46864.631
2846	40135603.818	3539.987
2847	40170951.225	35347.407
2848	40185218.882	14267.657
2849	40399790.486	214571.604
2850	40437642.215	37851.729
2851	40450032.618	12390.403
2852	40489521.442	39488.824
2853	40506560.186	17038.744
2854	40514885.399	8325.213
2855	40525519.903	10634.504
2856	40525961.614999995	441.712
2857	40529727.194	3765.579
2858	40580102.269999996	50375.076
2859	40687585.161	107482.891
2860	40737671.853	50086.692
2861	40794208.16	56536.307
2862	40797988.185	3780.025
2863	40811124.949	13136.764
2864	40837387.809	26262.86
2865	40847205.072	9817.263
2866	40911389.456	64184.384
2867	40922608.904	11219.448
2868	40926552.076	3943.172
2869	40935394.928	8842.852
2870	40945340.774	9945.846
2871	40965282.283	19941.509
2872	40996530.004999995	31247.722
2873	41027810.989	31280.984
2874	41086936.247	59125.258
2875	41101262.624	14326.377
2876	41135554.206	34291.582
2877	41203321.238	67767.032
2878	41224071.333	20750.095
2879	41230258.219	6186.886
2880	41242523.922	12265.703
2881	41273207.277	30683.355
2882	41305452.239999995	32244.963
2883	41333399.184	27946.944
2884	41348216.562	14817.378
2885	41473861.752	125645.19
2886	41479407.731	5545.979
2887	41493192.263	13784.532
2888	41605368.11	112175.847
2889	41611287.14	5919.03
2890	41700567.796	89280.656
2891	41713198.411	12630.615
2892	41756544.011	43345.6
2893	41911852.257	155308.246
2894	41915085.631	3233.374
2895	41942100.095	27014.464
2896	42013607.656	71507.561
2897	42164777.945	151170.289
2898	42166381.903	1603.958
2899	42212656.701	46274.798
2900	42214129.678	1472.977
2901	42215875.118	1745.44
2902	42228689.606	12814.488
2903	42241350.586	12660.98
2904	42244024.765	2674.179
2905	42264665.64	20640.875
2906	42267487.388	2821.748
2907	42280036.413	12549.025
2908	42282082.682	2046.269
2909	42290083.441	8000.759
2910	42310587.309	20503.868
2911	42340185.134	29597.825
2912	42342120.247	1935.113
2913	42343395.345	1275.098
2914	42346347.010000005	2951.665
2915	42398363.933	52016.923
2916	42613946.832	215582.899
2917	42629062.791	15115.959
2918	42673847.946	44785.155
2919	42859037.758	185189.812
2920	42923232.603	64194.845
2921	42972048.551	48815.948
2922	42981666.391	9617.84
2923	43092224.789	110558.398
2924	43110826.701	18601.912
2925	43136979.632	26152.931
2926	43175899.967	38920.335
2927	43190089.262	14189.295
2928	43204693.492	14604.23
